area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
7569.0,348.0,0.7853981633974483,0.0,1.0,0.9774018595041323,0.0,0.0,0.0,199.43893254747871,180.25049115913558,188.27308447937133,114.92157825802227,34.24869024230517,202.65438768827767,408.25423681784025,35.11454318462462,43.62500715117608,32.93878770203452,41.39228340807474,0.5178077444434166,WBC
994.5,290.4680368900299,0.1481214491476559,,0.467011035454332,0.44476744186046513,0.0,0.0,0.0,249.7418213969938,243.79045092838194,235.75596816976127,106.04774535809018,15.072502210433244,250.02122015915117,153.6746242171524,8.425394850102025,9.71737379925256,7.982332791530481,15.335142564733214,0.8002443909645081,Platelets
12108.0,514.7695518732071,0.5741912558913623,,0.9494236650199953,0.9328197226502312,0.0,0.0,0.0,200.1196768724444,182.50184501845018,190.47072903161464,113.57026029719756,32.93776802632891,203.90475715567965,444.7009955816819,36.96502028160372,44.33837125380259,33.44814664386537,42.639619543846585,0.7629119753837585,WBC
4047.0,256.0,0.7760025310716487,0.0,1.0,0.9691091954022989,0.0,0.0,0.0,250.59674418604652,244.6325581395349,236.71162790697676,105.71162790697674,14.68186046511628,250.78279069767444,80.7342485590897,6.9762179801560285,8.020778855941742,6.839665750786146,13.378100975923745,0.7272582054138184,Platelets
7469.0,354.4852811098099,0.7469231311104256,,0.9946730589958717,0.9706302794022093,0.0,0.0,0.0,207.15409121395035,190.54342723004694,195.13195841716967,111.92002012072435,29.813547954393023,210.17756539235413,489.72129618441215,32.716183410827256,39.7215529573129,30.54124748997237,39.811925492260976,0.7225000262260437,WBC
980.5,269.4385997056961,0.1697218810649333,,0.4490496908632929,0.4002040816326531,0.0,0.0,0.0,248.27264492753625,241.52717391304347,234.05253623188406,108.39945652173913,15.654891304347826,248.60326086956522,83.88071703456893,9.195094286976468,10.516342732956197,8.566711404743684,16.648998960036547,0.542897641658783,Platelets
4431.5,265.5563488006592,0.78967291077406,,0.9967386414754836,0.9507616391332332,0.0,0.0,0.0,249.91581196581197,243.58205128205128,235.4059829059829,105.84316239316239,15.247863247863247,250.07649572649572,108.42961859331962,6.7184023003178845,7.748373034458965,6.513310377072773,12.976333496982516,0.6974331140518188,Platelets
3753.5,245.5563486814499,0.7822470792606273,,0.9919397463002114,0.9516987829614605,0.0,0.0,0.0,248.57975308641977,241.98024691358026,234.120987654321,107.1767901234568,15.796049382716049,248.9195061728395,204.66600195588134,9.790934831634072,11.287865436470847,9.041396101763453,16.016453101220826,0.6950433254241943,Platelets
2392.0,194.82842707633972,0.7918927934118398,,0.9987473903966597,0.9568,0.0,0.0,0.0,250.88201019664967,245.04734158776404,237.51347414420977,106.09613983976693,14.118718135469775,251.0313182811362,90.02354736,6.583703072070646,7.730056113253863,6.725011783446635,13.602978058037564,0.6693938374519348,Platelets
2889.0,287.8822498321533,0.4380539791504311,,0.7407692307692307,0.7175856929955291,0.0,0.0,0.0,248.29190476190476,241.97857142857143,234.74809523809523,109.12476190476191,15.168571428571429,248.70857142857142,75.82968281925064,9.341613564632702,10.291236117023383,8.002075396895256,18.207969374777473,0.6433276534080505,RBC
1008.5,283.09545266628265,0.1581320786507171,,0.40987604145498885,0.37644643523702875,0.0,0.0,0.0,248.8154657293497,242.02548330404215,233.56678383128295,106.89103690685413,16.28031634446397,249.03163444639716,109.65045873362017,7.625300582001536,8.996692468987225,7.818089093428074,14.782027531453235,0.6380062103271484,Platelets
2414.0,194.48528134822845,0.8019986750622969,,0.9964912280701754,0.9466666666666667,0.0,0.0,0.0,250.66853146853146,244.75524475524475,237.22937062937064,106.2909090909091,14.210489510489511,250.8230769230769,83.89294886582081,6.675436860908413,7.885737131994703,7.129999972222484,13.616859711560627,0.6209380030632019,Platelets
