area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
2234.5,191.0710676908493,0.7691310817105654,0.0,0.9856638729598588,0.9310416666666667,0.16641989491562165,0.00019493521825386531,3.965141927554494e-05,204.39577039274926,197.11253776435046,227.5407854984894,157.92673716012084,34.272658610271904,227.5407854984894,424.8936734375,8.660106485839078,11.094289373445514,8.854172620685086,47.772243308678775,0.9749025106430054,RBC
891.5,332.6101714372635,0.10126518474070867,0.0,0.3649201801064265,0.3439429012345679,0.7347132393012354,0.01245967929755499,0.012656191800053184,195.59304207119743,186.5728155339806,219.60113268608416,160.3462783171521,38.53721682847897,219.60113268608416,345.72190726928056,8.64979844134532,11.123404820072627,8.439694622376095,42.352922673230125,0.9735988974571228,RBC
699.5,277.1543279886246,0.11443378244740046,0.0,0.3329366968110424,0.3036024305555556,0.7662566379038417,0.025086086060214723,0.050304229020009444,197.8006072874494,187.74291497975707,220.15991902834008,166.72064777327935,37.62246963562753,220.15991902834008,284.93098487383054,7.886448662464994,10.123263604036998,7.776270142001164,25.90227857173805,0.9671350121498108,RBC
2303.0,192.0,0.7850572787779181,0.0,1.0,0.9595833333333333,0.16681140541322909,4.8267198158907994e-05,1.0710766641865106e-34,207.30964467005077,199.9811457577955,230.00942712110225,157.34227701232777,33.48150833937636,230.00942712110225,439.3352993055555,8.90961713760559,11.714067139791775,8.306880407731773,48.61742172192733,0.9662972688674927,RBC
2165.0,184.97056221961975,0.7951746593568352,0.0,0.9876824817518248,0.9020833333333333,0.16669974726277087,0.0004996108936940753,0.0001647734561850974,199.2488928255093,189.83790965456157,223.50752878653677,163.82019486271037,38.62090345438441,223.50752878653677,313.40841597222226,9.77266216036594,12.152680067850005,9.292710077759628,35.53095307913038,0.9635456204414368,RBC
2291.0,190.82842707633972,0.7905854404207746,0.0,0.997822299651568,0.9545833333333333,0.16631701331103446,5.0000125798935995e-05,2.1432271401093565e-06,205.81173780487805,199.9176829268293,229.41006097560975,143.0701219512195,33.23094512195122,229.41006097560975,424.3362159722222,9.344217725784405,11.282848714707505,8.362471845222299,64.86788607537297,0.9622993469238281,RBC
2303.0,192.0,0.7850572787779181,0.0,1.0,0.9595833333333333,0.16681140541322909,4.8267198158907994e-05,1.0710766641865106e-34,213.1711356466877,208.29652996845425,236.04258675078864,141.57807570977917,30.318611987381704,236.04258675078864,354.91128315972225,8.223123872239372,9.968028731483905,7.295027708711289,67.20945924548104,0.9588736295700073,RBC
2216.5,187.89949488639832,0.7889080260038267,0.0,0.9932780640824558,0.9423894557823129,0.1656066698406698,4.8633464174237194e-05,1.6362114510414948e-05,205.61703821656053,196.63375796178346,227.7388535031847,152.75398089171975,35.19824840764331,227.7388535031847,561.9636029475565,10.341031814985364,13.561887183091267,10.99661007221996,51.86798053264332,0.9584919214248657,RBC
2101.0,183.79898941516876,0.7815372422480312,0.0,0.9868482855800845,0.9118923611111112,0.16595576998862255,0.0002370514861712037,0.00011217774710524055,198.67304189435336,190.1775956284153,223.19945355191257,157.36247723132968,38.06921675774135,223.19945355191257,530.3295203314888,10.443429970306353,13.291065820650719,10.263261431948433,47.57469186518534,0.9573913812637329,RBC
2256.0,190.0,0.785311138670202,0.0,1.0,0.9591836734693877,0.16670360520094563,1.231420921496802e-05,0.0,210.42307692307693,203.76666666666668,232.308547008547,147.31196581196582,31.67094017094017,232.308547008547,350.52413906676617,8.691659078742756,10.75537234074368,8.838997435602842,60.03929719147863,0.957136332988739,RBC
1028.0,305.5391036272049,0.13837874206169387,0.0,0.3837252706233669,0.3692528735632184,0.677811886510614,0.0487789100153121,0.01056987760894872,194.7250589159466,187.1492537313433,220.92537313432837,153.88609583660644,39.25530243519246,220.92537313432837,287.5394862060708,8.94127522711519,11.280179622254508,9.28504319108422,53.44336838586784,0.956862211227417,RBC
2340.0,192.82842707633972,0.7908308526414902,0.0,0.9982935153583617,0.9558823529411765,0.16651871348689662,0.00010997635856498588,1.6028657996941573e-06,210.7450819672131,205.9860655737705,235.13934426229508,138.18196721311475,31.992622950819673,235.13934426229508,366.20961872970867,8.319920815147857,9.338654162644133,7.55126259529642,69.7819766485769,0.9555044770240784,RBC
2256.0,190.0,0.785311138670202,0.0,1.0,0.9591836734693877,0.16670360520094563,1.231420921496802e-05,0.0,205.836860670194,199.34303350970018,228.79717813051144,140.3068783068783,33.32451499118166,228.79717813051144,383.1303854875284,9.510173668012312,11.903475696407407,9.425908559823084,66.28115524031308,0.9549025893211365,RBC
2183.0,186.48528110980988,0.7888137651538564,0.0,0.9891255097417309,0.9281462585034014,0.16576825792773234,0.0001657686219091378,5.5154791137763076e-05,193.2113676731794,181.87744227353465,215.05772646536414,166.58436944937833,39.46802841918295,215.05772646536414,413.19578195861675,8.53910108443392,10.909570449079789,7.9044722698474965,23.174323638720832,0.9537814259529114,RBC
2632.0,206.0,0.7794016273209855,0.0,1.0,0.9619883040935673,0.1692312563323201,0.0008614403420376729,8.92717786540127e-33,212.08350877192981,207.37473684210525,234.31017543859647,143.34315789473683,29.616842105263157,234.31017543859647,300.7336659142984,7.651398792246633,9.328541020027027,7.245223590856393,65.67235630773543,0.9518144130706787,RBC
711.5,229.4974740743637,0.16975749133232385,0.0,0.3807867273213808,0.30250850340136054,0.634092506756591,0.08237768515213321,0.17471480200907138,207.70826161790018,202.2160068846816,232.24096385542168,148.723752151463,33.258175559380376,232.24096385542168,391.1791202450368,8.254873941730573,10.350932768795179,7.722518323727789,60.80528390817461,0.9509750604629517,RBC
2118.5,182.87005710601807,0.7960734342657192,0.0,0.9720119293415921,0.8827083333333333,0.16473962808046155,0.0005583444512266514,2.027443372357965e-05,203.29125412541254,196.02887788778878,228.10808580858085,147.86881188118812,36.35973597359736,228.10808580858085,512.0948826388889,9.61195055525539,12.575186069456715,9.58774144962452,59.58669628227344,0.9508295059204102,RBC
2177.5,185.0710676908493,0.7988973246530342,0.0,0.9958838326091928,0.9450954861111112,0.16567029866043598,3.357835976658169e-05,1.3938656693176045e-05,210.45003872966694,205.46862896979087,233.29666924864446,141.06661502711077,30.70023237800155,233.29666924864446,404.92786529917777,8.16633467807989,10.214791581774115,7.286723582754536,67.52668389062119,0.9491336345672607,RBC
2233.5,191.0710676908493,0.7687868744688064,0.0,0.9909050576752441,0.9496173469387755,0.16717181800562333,3.142713266216569e-05,1.3952516982290012e-06,201.43081761006292,194.26493710691824,225.9606918238994,152.9441823899371,36.16509433962264,225.9606918238994,493.42299197527643,9.02328887373165,12.262643205780346,8.7105821292732,54.5698375241605,0.9472770094871521,RBC
