area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
435.5,201.01219260692596,0.13544195746189747,,0.3083185840707965,0.241140642303433,0.0,0.0,0.0,225.75671406003158,213.08214849921012,239.64454976303318,132.3601895734597,30.295418641390206,240.27804107424961,457.86830903264496,13.584475269568491,20.387778154315274,14.172433007099754,62.43358400709013,0.49604371190071106,RBC
503.0,251.39696860313416,0.10001330428702263,,0.3433447098976109,0.3228498074454429,0.0,0.0,0.0,231.417701863354,220.34006211180122,242.44409937888196,133.57453416149067,24.383540372670804,242.56832298136644,636.9835558243428,10.503817569743095,16.896401836698782,10.42251709992353,61.87883148762327,0.4942359924316406,RBC
382.5,122.87005698680878,0.31838249672573044,,0.6014150943396226,0.3867542972699697,0.0,0.0,0.0,231.71733966745845,222.26722090261285,241.92874109263659,146.70190023752969,21.617577197149643,242.25415676959622,244.8555224226579,9.397700661370871,12.749685632420464,9.202765028151635,51.34527731279031,0.47202056646347046,RBC
537.0,175.5979791879654,0.21884928012391422,,0.4619354838709677,0.39718934911242604,0.0,0.0,0.0,226.87321063394685,217.65644171779144,241.8036809815951,138.5593047034765,26.165644171779142,241.8476482617587,420.4931283918631,12.004186306194757,16.357851607714817,11.11017085695915,63.384316958742865,0.457597553730011,RBC
307.0,210.42640590667725,0.08712599774057637,,0.3228180862250263,0.29071969696969696,0.0,0.0,0.0,230.7985257985258,209.6879606879607,235.91400491400492,156.05651105651106,29.358722358722357,236.6068796068796,668.5418307722108,15.380471928573874,19.890941662341447,16.314325729548365,15.807945957487357,0.43416792154312134,Platelets
297.5,118.87005698680878,0.2645768809136341,,0.5586854460093896,0.32945736434108525,0.0,0.0,0.0,225.5679012345679,213.90493827160495,239.1641975308642,146.4864197530864,28.05679012345679,239.18765432098766,551.8917090453866,12.577599401566848,19.15111060335323,13.543672465849731,52.88679209916079,0.36624501645565033,RBC
455.0,206.91168701648712,0.13355225252994313,,0.33284564740307243,0.26515151515151514,0.0,0.0,0.0,233.28664072632944,219.08041504539557,241.32814526588845,141.36316472114137,24.88975356679637,241.99221789883268,785.7485787813586,12.711793415097684,17.190510090797854,12.635054034865943,50.49591055700104,0.37348103523254395,RBC
1635.5,385.9238796234131,0.13799301652572254,,0.3933381433381433,0.3814132462686567,0.0,0.0,0.0,230.37224669603526,221.82819383259914,241.0242290748899,134.8821585903084,21.111233480176214,241.2285242290749,162.14464850711462,8.719451432191597,12.067869664342448,9.08970631921357,63.31998131796161,0.27832167595624924,RBC
642.5,223.15432822704315,0.16213335390419123,,0.3616661975795103,0.29138321995464855,0.0,0.0,0.0,227.81839622641508,217.7075471698113,241.3384433962264,122.20165094339622,27.100235849056602,241.92216981132074,332.7724206885022,12.813430500903932,17.224977465895428,12.911612932565045,69.60863063973129,0.359366774559021,RBC
242.0,117.79898953437805,0.2191503152464451,,0.4352517985611511,0.2616216216216216,0.0,0.0,0.0,231.278364116095,216.64643799472296,239.70712401055408,150.6121372031662,25.725593667546175,240.4485488126649,601.4987877046826,12.734671326275516,17.68715398451692,12.223780919211316,40.69401180458402,0.35273319482803345,RBC
420.5,141.6984839439392,0.2631755000481817,,0.5295969773299748,0.4767573696145125,0.0,0.0,0.0,230.82953020134227,221.5194630872483,241.50469798657716,116.27785234899328,22.888590604026845,242.57718120805367,284.612514119117,9.106480496196726,13.594707210574816,10.902387741491992,72.41933707211615,0.3327779173851013,RBC
367.0,165.5979791879654,0.1681767140959911,,0.3727780599288979,0.3360805860805861,0.0,0.0,0.0,228.80674157303372,218.11910112359553,240.80449438202248,140.85393258426967,25.29438202247191,241.36629213483147,359.8476121711012,11.326550272172325,16.268856830238803,13.074891540249741,57.471898470019795,0.22625422477722168,RBC
337.0,145.11269783973694,0.20110780795767733,,0.4021479713603819,0.2808333333333333,0.0,0.0,0.0,231.9793388429752,216.84917355371903,241.31611570247935,140.10743801652893,27.0103305785124,241.61363636363637,467.3390922912558,13.231082971082328,19.947451092861726,13.384232296565653,53.37053566254807,0.22136208415031433,RBC
429.5,156.5269113779068,0.22029011047042665,,0.4305764411027569,0.3491869918699187,0.0,0.0,0.0,226.20165289256198,216.1900826446281,240.35537190082644,146.68264462809918,26.38677685950413,240.43471074380165,223.4839873308826,10.649440162766439,16.62414556287478,11.352401358180876,56.03881576501046,0.21141791343688965,RBC
478.0,167.39696943759918,0.21435942240118244,,0.4149305555555556,0.3251700680272109,0.0,0.0,0.0,225.2130177514793,210.5680473372781,237.2130177514793,152.01420118343196,29.38698224852071,237.3680473372781,471.1363900924788,13.171677378983144,18.714527384905097,13.12252937827569,43.88440746375337,0.19944678246974945,RBC
240.0,123.94112503528595,0.1963316144051339,,0.4610951008645533,0.24316109422492402,0.0,0.0,0.0,226.56776556776558,209.8992673992674,236.56043956043956,141.71428571428572,30.833333333333332,237.6098901098901,361.84360187560424,16.54110169216255,22.796337493691826,18.029407474254963,51.389082315861145,0.18908362090587616,Platelets
326.5,116.87005698680878,0.3003907381111467,,0.5543293718166383,0.3986568986568987,0.0,0.0,0.0,227.59914712153517,216.17910447761193,238.62899786780383,126.9232409381663,24.742004264392325,238.69722814498934,211.74526090061323,12.336144793076723,17.50619477465101,12.37469782784557,67.21466163848845,0.14126914739608765,RBC
715.5,241.49747371673584,0.15416802830170456,,0.38759479956663057,0.33094357076780756,0.0,0.0,0.0,228.70950323974083,220.2904967602592,241.86933045356372,146.86933045356372,23.69978401727862,242.15550755939526,387.148221830097,10.430002017537802,14.388727603323586,11.210300193894753,55.245956909472426,0.12917013466358185,RBC
