area,perimeter,circularity,eccentricity,solidity,extent,hu_moment_1,hu_moment_2,hu_moment_3,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,texture_laplacian_var,color_std_b,color_std_g,color_std_r,color_std_hsv,det_confidence,predicted_label
88.5,76.72792160511017,0.1889062236126724,0.0,0.5267857142857143,0.45384615384615384,0.4489935770056912,0.014544283334195706,0.0025133626736308203,216.35714285714283,202.84920634920633,200.36507936507937,113.68253968253967,22.8015873015873,217.0,10002.457435897435,22.26801545876182,26.395967543257846,26.329596833946123,25.10221984544515,0.36883458495140076,Platelets
168.0,52.0,0.7807508369868126,0.0,1.0,0.8615384615384616,0.1686507936507936,0.0006653124212648025,0.0,204.0662251655629,200.34437086092714,187.94039735099338,81.49668874172185,31.344370860927153,211.10596026490066,9516.77459566075,32.606355548795484,30.40892304510511,28.577820276617356,33.35537610136308,0.28590652346611023,Platelets
122.5,64.04163002967834,0.3753368440994096,0.0,0.7060518731988472,0.44871794871794873,0.24881894070969965,0.01690208728382297,0.0026349304790439705,209.4536489151874,212.28007889546353,210.29783037475346,90.56804733727812,13.934911242603551,217.0216962524655,10520.531342129429,13.701211506454076,14.795531389787984,14.939854936032306,57.5808564911479,0.2325047254562378,Platelets
89.0,60.97056245803833,0.30085654775313486,0.0,0.6846153846153846,0.4494949494949495,0.37434415949889743,0.08556889584049694,0.010919408926702975,217.98507462686567,217.7537313432836,215.0634328358209,108.27611940298507,14.936567164179104,223.1492537313433,9467.129181632654,13.242280248826509,14.601388488036672,14.788549629897341,47.70492195749635,0.22430944442749023,Platelets
189.5,81.69848418235779,0.35677226105554605,0.0,0.7057728119180633,0.4644607843137255,0.2624458937113146,0.030319178655815213,0.0003713777860013462,208.38543897216275,214.1777301927195,206.76231263383298,61.94432548179872,13.601713062098503,215.8201284796574,7066.120983669223,9.96896909021441,10.70314332684355,11.256272741106375,38.100187786172384,0.21377234160900116,Platelets
281.5,146.18376529216766,0.16553505420232772,0.0,0.5568743818001978,0.42203898050974514,0.3052340699310641,0.003069139598639913,0.009012764033700599,217.5634328358209,218.38246268656715,213.34888059701493,99.7276119402985,11.180970149253731,220.9347014925373,6445.615794901091,9.534094679095997,9.964544903266015,11.207153842720267,40.33914600319793,0.17669488489627838,Platelets
546.0,209.05382251739502,0.15699516615624426,0.0,0.5980284775465499,0.4642857142857143,0.34839523912108084,0.01721573347377201,0.012267056522501638,210.81008583690988,216.3047210300429,203.65021459227466,74.53862660944206,16.512875536480685,216.96351931330472,6629.722372966637,9.956093805066974,10.708458973713428,10.782574658353312,25.652966460870637,0.14536459743976593,Platelets
193.0,84.62741649150848,0.3386452646778749,0.0,0.6967509025270758,0.48737373737373735,0.2938990159318224,0.03349970594254058,0.0006111416478309995,206.68601583113457,212.01846965699207,205.7810026385224,73.96306068601582,13.978891820580474,214.43271767810026,8658.078171970748,13.198668266944873,14.634227302452441,14.248346033625252,46.439721273972275,0.14385832846164703,Platelets
133.0,97.4558436870575,0.1759728767618607,0.0,0.4290322580645161,0.32839506172839505,0.6832980514111519,0.2964437383455573,0.0513987706301587,212.71849865951742,213.51206434316353,211.83646112600536,98.50134048257372,12.73994638069705,218.2573726541555,9411.683593749998,13.710863617000676,14.599680090370757,14.905693185928875,51.15028714365844,0.14334863424301147,Platelets
391.0,138.9116872549057,0.25462969429465254,0.0,0.6266025641025641,0.4677033492822967,0.2837597542722485,0.029658321919586433,0.004068396959307303,210.74137931034483,218.17980295566502,204.85714285714286,69.24753694581281,17.517241379310345,218.85591133004925,5508.131583956504,8.719612233716013,9.044617698984267,10.232845104384742,26.867015254986722,0.14135006070137024,RBC
